TIC_ID,RA,DEC,GAIA_ID,GAIA_PHOT,GAIA_X,GAIA_Y,SIMBAD_ID,SIMBAD_OTYPE
427454338,84.0622130740695,-5.25938424888746,3017371072715966976,False,,,V* V828 Ori,OrionV*
39165705,88.40823399999998,-5.279889,0,False,,,,
200478962,82.5311340862386,11.0339410740169,3339066528357334016,False,,,,
72046171,91.95872793351931,-6.24552864943525,3019969351824267776,True,9.496499163564318,2.0439919973661365,IRAS 06053-0614,Star
220250425,99.7647949246092,9.271102747567268,3326597070066300416,False,,,2MASS J06390355+0916159,TTauri*
712817531,84.8939754188301,-3.29636057794451,3215836151333543424,False,,,,
52419344,83.9891700788581,12.2467106491697,3340755236482869760,False,,,,
158699966,87.0434772062236,5.8963513586542895,3321168093964435968,False,,,UCAC4 480-013717,YSO
263331756,95.5337338517102,9.3363826638686,3325894997535980544,False,,,,
11199349,84.4960169127369,-1.09799296247327,3217495859839297024,False,,,V* V993 Ori,OrionV*
438153449,96.02498079003708,15.6854994528974,3368917925456599040,True,13.79587221310527,-0.3814880242215441,,
43246582,97.5872404131054,-3.3057942697676403,3105076984952646656,True,14.788016267049182,-0.4703279644676313,,
158822738,87.5499876687993,2.93846602268596,3319196390441098240,False,,,CVSO 1964,TTauri*
427393284,83.84519734144521,-4.77819998950553,3209576322401123840,True,14.606579672200024,0.0430868350182273,V* V2397 Ori,OrionV*
434375779,93.7223113063884,13.393041398475402,3344130805900031488,True,13.204967927919414,0.0002641280855854,,
427353148,83.5561051220924,-5.9282670554093,3017213670744670208,False,,,V* V742 Ori,TTauri*
231147439,100.432601033331,9.68056164815121,3326698568733399040,True,11.63040690299174,1.107091149867075,V* OZ Mon,TTauri*
42437208,96.39760609078968,-3.60206110149015,3116689335271631872,False,,,,
220313911,100.096183354142,9.461775644977706,3326688501329766400,False,,,V* KX Mon,TTauri*
234887870,98.129220519188,4.8349682599705295,3131330505124160512,False,,,NGC  2244   269,OrionV*
332861349,84.59947510732991,-7.127463016098808,3016099521866628096,False,,,V* V884 Ori,OrionV*
436153976,83.9827357603427,9.93936464775875,3339490591953049600,False,,,[DM99]  48,YSO
427504845,94.5001841774778,10.5864634879282,3330765245632921600,True,16.685454981008593,-1.891585018465925,,
53488255,100.223252500397,-0.538449060514075,3119367883033949696,False,,,TYC 4799-1227-1,Star
280214809,100.815648938777,-2.7586407797764494,3105758957038859776,False,,,,
715990835,83.85060589914382,9.30893871913002,3337886443143570944,False,,,,
265454726,94.61847709263228,0.204312458830936,3121802167420689408,False,,,,
427455366,84.16053673480138,-5.21093963654526,3017370969636744192,False,,,2MASS J05363853-0512393,Star
712837683,84.9380201908735,-2.08135524683002,3216541415032756224,False,,,,
427455449,84.2383630081546,-5.10137145097878,3017397529714489856,True,4.363334526073822,4.352150796219495,V* V2718 Ori,OrionV*
323346170,84.3750855796376,4.45859726249715,3224550811775563776,False,,,,
461677889,92.07345211479408,11.6241177180231,3342382346191096832,False,,,,
168191785,101.579884570308,-3.676594372806071,3105450131710907392,True,14.762378160357583,-1.4869663752844002,,
37484749,98.71872481936708,-4.68098308458064,3103925864997133312,False,,,HD  46737,Star
11361711,85.1006309993497,-0.522611107125723,3219230167633274880,True,13.023455902691763,0.2892452787200841,Haro 5-91,TTauri*
200478050,82.5384964728018,9.91737216158647,3338129980672284160,False,,,,
200048824,86.51183834901518,3.03304822562509,3319434645163049984,False,,,,
52209961,83.5172656852433,12.4063891176938,3340816401113645568,False,,,Haro 6-71,YSO
250484758,94.2507723311876,-3.00129906927312,3117675189181616640,True,12.873713383135708,0.1408775873682612,,
202013719,101.372568953753,7.431195337806151,3133952771638792704,False,,,TYC  160-109-1,Star
336994125,92.4556013444952,16.8389040762284,3349172105368761856,False,,,,
427396687,83.94217380131131,-5.18105553548231,3017374233811898880,True,8.615807060191187,2.666728716633439,V* V808 Ori,TTauri*
427455369,84.1668880513462,-5.20644006744384,3017370969636743168,False,,,V* V1243 Ori,OrionV*
237654789,103.641373899491,1.24635067803807,3114014532719426048,False,,,,
52584838,84.20386715291701,12.393028222351502,3341132678207876096,False,,,ASAS J053649+1223.5,PulsV*
39220408,88.6246742179422,-5.98102757870067,3019475842902440960,True,9.635445731039932,1.3501328868706812,2MASS J05542992-0558516,YSO_Candidate
427352765,83.62114616146918,-5.237366105461248,3209523477123652096,True,13.154051319570891,0.0264142958367212,V* V1431 Ori,TTauri*
200588584,83.25871120087409,11.6198572605235,3340612888382794752,False,,,Haro 6-70,OrionV*
427393765,83.85562899999998,-5.172529,0,False,,,2MASS J05352535-0510211,Star
427374287,83.6874202211563,-5.11376098461934,3209526874441202176,False,,,V* V2019 Ori,OrionV*
427397026,83.89038972362358,-4.77328646981659,3209574913651840512,False,,,V* V2528 Ori,TTauri*
301179326,100.097116867204,1.32962922969203,3125881256777145856,False,,,HD  47778,**
427374242,83.69430082029909,-5.1779150719666776,3209525263830028800,False,,,Parenago  1594,SB*
11286045,84.6135671142241,-2.7526969856674,3216107490187638784,False,,,V* V505 Ori,OrionV*
140344921,89.9532194005496,8.184042551548703,3323227135647078912,False,,,TYC  716-1584-1,Star
436529722,91.8702820650734,10.6131302907964,3330203158970340864,True,11.68675444375372,1.3436685578931915,,
237754210,104.2542120779,2.74435419544894,3127765781048335872,True,13.334792973053286,0.8337558893916195,,
436103156,83.82386603786891,9.39573326927616,3337888328631664128,True,10.768797968631125,1.3512899742594326,[DM99]  31,YSO
365641397,81.3954866718873,10.5120930855728,3338985920410926592,False,,,,
229376217,98.5706362797824,6.906612743700711,3132232620056463872,True,10.26634096469136,1.1398049479364265,TYC  158-2237-1,Star
280970371,84.68750664209587,2.86958109243219,3224056512580067840,True,13.901832092277722,0.0339230054190312,,
427506785,94.4845119757136,11.4577597691781,3331594865812221952,True,15.017937282692609,-0.1604441763763713,,
302931780,94.7752743402956,6.87084304162295,3324944332293407744,False,,,,
11360678,85.10254548035638,-1.8752756895078897,3216553926268116992,True,13.424145938700168,0.2541850003057764,Kiso A-0904 106,TTauri*
237418998,102.377232587327,2.3098424388695906,3126385073622536192,True,12.25562462632394,0.4958648310574259,TYC  152-21-1,Star
59725369,100.851486104517,17.0121569235358,3358762836062070784,False,,,,
365643370,81.5395194367198,11.393281202899802,3339313403076972544,True,11.473648116515005,0.555881719472214,Haro 6-42,OrionV*
438115950,95.9104580372317,15.7654270740988,3368925312800354304,True,12.699370266418857,0.2052523676676453,,
200051715,86.5527969198391,0.186953341854402,3219198286092241408,True,11.57768693422494,0.7060973796576532,,
280214167,100.859041370146,-2.4971859410428494,3106540705506428416,True,3.784933795820556,3.645970803324437,V* V502 Mon,EclBin
11199458,84.5399200954621,-1.1872945240863,3217492801822588928,False,,,,
284200887,84.4282962944216,8.92010967392844,3334808532140251136,False,,,ATO J084.4282+08.9201,YSO
427399794,83.97597401942451,-1.38491154790903,3217577258060424192,False,,,Kiso A-0904  42,YSO
283199884,103.984561273136,-5.62925633346887,3101172443063327232,True,12.15223196263227,0.1805898907438279,TYC 4813-460-1,Star
207045924,97.8295071644494,9.71210958185552,3327282924805729792,False,,,,
50793630,83.3995387366688,-5.025688713319309,3209542546779303936,False,,,V* VY Ori,OrionV*
319733079,99.64747467293688,1.6289921448885198,3126697300565181952,False,,,,
200515773,82.8296798103731,10.5773164988201,3338283091962882560,True,13.650871876295042,0.0169331143332388,[DM99] 141,YSO
282304703,103.078055898855,-0.7860860468879501,3113150939356516352,False,,,,
427454915,84.2041980182024,-5.946975472490848,3017180960273832448,False,,,V* V1136 Ori,OrionV*
36002654,101.638164544975,-1.68157706505376,3106984186649564160,True,12.885926970943016,-0.8352448299238294,UCAC4 442-021397,Star
232158923,90.9650349255094,5.959819364727403,3321600923589523456,False,,,HD  41204,Star
159061033,88.38746891263979,2.2889360609390894,3316101819261702144,False,,,Kiso A-0905   2,YSO
281156681,98.92552734256608,2.14963470573352,3126930912425121280,True,10.13710019521925,0.7631677213335754,OGLE GD-CEP-48,ClassicalCep
11289909,84.76072320336158,-1.34234598705486,3217473702105162752,False,,,Kiso A-0904  76,TTauri*
176448078,86.581120487834,-0.088896096140101,3219119254397786112,True,9.914501183517483,1.2316874049201592,EM* LkHA  301,TTauri*
220322570,100.274056722471,9.804873926663328,3326713098607080960,False,,,V* LX Mon,TTauri*
269117664,80.9621178714697,1.01140576988987,3222072851868428288,True,14.8687955410072,-0.0322066944433671,,
4256657,81.23357138715791,-0.4204817014002911,3220599441863236096,False,,,,
37169559,98.36108596710407,-0.0750455022542762,3119304940291184128,True,11.229881763657298,-1.4327483569404376,V* V905 Mon,LongPeriodV*_Candidate
80597593,87.43338199999998,8.172796,3335037264918024192,False,,,,
36357852,102.118454265536,-2.18895692524542,3106191202549232640,False,,,,
34397579,82.2976651198703,-6.13483445096234,3208985468042433024,True,8.584428144805306,1.451438993016225,V* V1650 Ori,OrionV*
247635340,86.6074892628603,14.433286278016,3347498511233195520,False,,,TYC  727-1461-1,Star
388935312,84.0211822701025,-6.49228092171559,3016947206676164096,True,9.070769711532776,2.31844137112481,V* AW Ori,OrionV*
427334210,83.53106939736159,-5.2268186042488205,3209524233037902848,False,,,2MASS J05340745-0513365,YSO
336994117,92.44736605942468,16.8345692094965,3349172105368764416,False,,,,
24775707,81.7029516547121,-6.639735573924153,3208869061545297920,False,,,CRTS J052648.6-063823,RSCVnV*
207051957,97.7471293324415,7.0350082759432695,3324390247152843776,True,14.378872603531327,0.052890980770937,,
220323039,100.245268652318,9.51595871153029,3326689738279228928,False,,,V* IO Mon,TTauri*
220248582,99.6831530912048,10.0997872600327,3326973098749988864,False,,,2MASS J06384398+1005594,OrionV*
220314553,100.162985524798,9.849619646534,3326717294790476800,False,,,V* LM Mon,TTauri*
231162333,100.63758839616,9.157437735739869,3326615899202955776,False,,,,
716217759,84.92729758605637,12.7787135408567,3341254487775943168,False,,,,
39537014,89.50382786264571,-1.4168596653707,3026153731070134272,False,,,,
220280358,99.8543546764554,9.119367011260993,3326578923828575232,False,,,,
427395634,83.8093500255445,-5.7215689161595495,3017246243776748544,False,,,V* AB Ori,OrionV*
200478044,82.5335090473699,9.91385776954752,3338129984968614400,False,,,,
282123541,89.2022262899033,4.82660188026372,3319940042555252224,False,,,HD 249585,Star
220339136,100.303430538038,9.87873139820467,3326740006577518592,True,12.761889669755195,0.8621940166422686,V* V820 Mon,TTauri*
301380096,100.21377526126,0.139159691022065,3119546764131968000,False,,,HD  47892,Star
229179266,91.29926796618348,10.2940514008644,3329818261180928000,False,,,,
264541604,81.7190602665395,1.44300930338018,3222195520430270976,True,12.368323743029416,0.5803635592135383,,
385983895,95.61471581631773,17.221707096336,3370389926708524032,False,,,,
199898448,85.49918663936957,0.5908399492476221,3219454845962436096,False,,,2MASS J05415980+0035270,YSO
37404515,98.6626874432297,-5.87611066926499,3103216508198564352,False,,,,
50530445,81.8965711704089,-0.756559446568685,3220536215649217024,True,7.198730754453232,3.3290113028427584,Kiso A-0903 142,TTauri*
200117012,86.8669685612438,2.55240836679891,3223094577343864320,False,,,,
157403303,106.34913600000002,-35.904057,0,False,,,,
437984891,94.551103174258,16.2944700232438,3369862165425196032,False,,,,
372490225,101.525387214904,12.4242076216817,3352406593702610944,False,,,,
336984901,92.461220011017,12.8848632623861,3344027834057689088,False,,,,
220338456,100.379667254429,9.44952316106126,3326644245987098624,True,10.189053230087824,1.869054030546236,V* MO Mon,TTauri*
237501416,102.77958556545,4.67309984051624,3129011802602916864,False,,,,
427374436,83.67411231300541,-4.89616897840367,3209551514670085120,False,,,V* V1694 Ori,TTauri*
176448050,86.59347256536941,-0.1479532162712289,3219118090462918144,True,11.165245215539787,0.9798955526627172,EM* LkHA  302,TTauri*
281156688,98.932679748583,2.152465764103209,3126930843705641984,False,,,,
4256658,81.22770800485638,-0.4213106752160089,3220599441863236608,False,,,UCAC4 448-010074,YSO
155310782,102.962274805557,13.9170670292937,3354118498946746368,False,,,,
229179244,91.29991345752488,10.2806073549127,3329794793479628288,True,10.933142808112324,1.3989874811468084,TYC  721-184-1,Star
202273466,101.981148329996,6.9946829124760095,3133126175114043392,False,,,,
11194295,84.4592715155502,-4.43801024703138,3215585393964055040,False,,,Haro 4-431,TTauri*
457250759,81.9438134389529,3.2043064961511,3235905365276381696,False,,,,
11296434,84.938135,-2.081637,3216541419323380736,False,,,V* V2749 Ori,OrionV*
72828661,85.91248188086331,-1.68769758702322,3216616289192453120,False,,,UCAC4 442-011282,YSO
53244920,99.80674373969968,-1.02619589100638,3119311090686604288,True,10.887045403422418,1.3166643604319694,,
235394870,103.728019152521,10.3822056788913,3158815684480031744,False,,,,
427378961,83.8485318106706,-0.7189752005819209,3217769264572493824,True,13.04251984050942,-0.1637716360344749,Kiso A-0904  33,**
144667037,84.7786272240387,9.424357539589948,3336396604887959040,False,,,,
167262532,95.158870592272,8.14505834724322,3325642934495143936,False,,,,
80766340,87.82689138284071,8.005628120263758,3335064237312972800,True,13.51276092129135,0.4816009455310256,,
427396277,83.97637204381918,-5.4457013040443885,3017349494800319488,True,12.84888571398862,0.2282396368607263,V* OW Ori,TTauri*
50794135,83.4090055626331,-4.208744553082971,3209848692045675008,False,,,V* V544 Ori,TTauri*
436158914,83.98096391176702,9.9419017877372,3339490596248857600,True,10.007233105878724,1.43782133879435,[DM99]  46,YSO
220281894,99.8891312275534,9.86710853974338,3326907785181126144,False,,,V* QU Mon,OrionV*
427352995,83.55779508561629,-5.6098360710893695,3017260709226477568,False,,,2MASS J05341387-0536353,TTauri*
263476660,95.71350913592028,7.21410545105119,3324595061252976128,False,,,,
710697070,86.63298307808321,-3.6025171611664804,3023943437820176384,False,,,,
373610466,81.23765336617329,-69.2257347460129,4658111801792697344,True,13.14240321005536,0.9691978185409772,SV* HV   952,ClassicalCep
427348679,83.4993823257039,-0.085129005096581,3220857105541116928,False,,,Kiso A-0904  18,YSO
220322669,100.214762184533,9.723397174097908,3326710663360978944,True,12.441023786408838,0.5632885575986182,EM* LkHA   33,TTauri*
438309445,96.8504190098228,16.2366724922894,3369335117100095488,False,,,2MASS J06272409+1614121,Star
427453750,84.028785578168,-4.3437255187167,3215642671647475200,False,,,V* V1238 Ori,OrionV*
231184140,100.900520767958,7.24671002572979,3133582270580154368,False,,,HD 262741,EmLine*
276664151,84.3583886102074,-5.567034900590482,3017299363943689216,False,,,V* V1184 Ori,TTauri*
712764678,82.34684753668529,-4.5163098666312,3209778220222502400,False,,,,
283206450,104.084836132812,-3.808233572033661,3102549963635408384,False,,,,
427352933,83.5814521238413,-5.50550049556564,3017268371448124416,True,10.05302682207392,1.332287383687988,V* WZ Ori,OrionV*
427377817,83.6999951731387,-0.621620784863539,3217680887030422016,True,14.788382259831478,0.0817149259010687,[SE2005]  71,Low-Mass*
427352996,83.5685851125949,-5.61267901018595,3017260709226477056,True,8.189228376147689,2.2876242624890804,V* V1044 Ori,OrionV*
159089201,88.5299339214687,1.65022161976076,3315806939690982400,True,13.610480014954188,0.0812273534684712,Kiso A-0905   5,YSO
712759746,83.45932509569231,-4.6428310977018885,3209618030828919808,False,,,,
302671820,82.49688409146209,12.3297187897353,3340944352481408512,True,8.728123099473981,1.9678247994293945,2MASS J05295925+1219470,YSO
264630581,82.1038837779899,2.93811845686611,3235882103733684736,False,,,,
287757971,84.2468704303105,-6.15453265553254,3016986239338948096,False,,,HD  37258,Ae*
762224940,100.24514527213002,9.51577052826695,3326689738280706560,False,,,,
158962499,88.069694818574,1.04785902745472,3219704297663377408,True,8.61309855818474,2.0931048410275657,IRAS 05497+0102,YSO
284283933,86.04111431183908,9.15268538856027,3336109048237980672,False,,,,
144663939,84.78940868144181,11.916699702104497,3340338147915273728,False,,,,
50625209,82.3469273866267,-1.4209589257366595,3220241585188155904,True,12.009385398387252,0.8141851967693271,Kiso A-0903 176,TTauri*
220312313,100.098058360816,8.601466929374038,3134327189705937920,False,,,,
276664084,84.2628936315857,-5.4039011853321295,3017352758977106432,False,,,ESO-HA 1577,YSO
11291229,84.7649061444067,-2.77418017548646,3216061168964972544,True,15.7638244266925,-0.4224566748320714,ESO-HA 1693,YSO
427351826,83.63212117978078,-3.8642477023058,3215872396561733632,True,9.499209741699069,1.3694915943608803,2MASS J05343170-0351513,YSO
427449567,83.93030971274771,-0.576870863436924,3217773074208416768,True,8.02073218828135,2.2710786143392667,2MASS J05354326-0034367,YSO
427333980,83.4681964070067,-5.697291213308692,3017258407124018176,True,9.29911127987187,2.172387248505757,V* HY Ori,OrionV*
220339719,100.315153498569,10.2960068907536,3326945649611865088,False,,,KHA 120,EmLine*
50661105,82.6600254165883,-5.428793293095992,3209455719717625344,False,,,V* V538 Ori,TTauri*
269117422,80.9648916739259,0.617737066750246,3221856630330636800,True,14.38025180064625,0.1223128053927418,SDSS J052351.57+003703.8,Low-Mass*
72915034,86.30128113547859,-1.22688568268499,3218184536371062272,False,,,Haro 5-95,TTauri*
427347648,83.4686231311779,-1.2673878759888,3217620933584146432,False,,,,
50789536,83.27010419470558,-0.718719330923951,3220677335390169600,False,,,,
50745444,82.9833789904067,-2.8747189151175805,3216803446689222144,False,,,,
11286280,84.68057279176591,-2.53357232151636,3216490292032777216,True,14.314119493964135,-0.0080591553757049,[BNM2013] 90.02    74,Low-Mass*
220322917,100.248102382558,9.58635906125668,3326696782026692096,False,,,V* V421 Mon,TTauri*
42991463,97.09299633281648,-0.8608863917311229,3119883833163873280,True,16.84372530156903,-1.384804218282956,ATO J097.0930-00.8608,YSO_Candidate
427395701,83.8769995773205,-5.8177147882499805,3017197727826176000,False,,,V* V2490 Ori,OrionV*
4355324,81.5397017507232,-2.16105924537426,3220081674966878208,False,,,CVSO 840,TTauri*
279640885,85.7574200257129,-8.0807174634716,3015743486258266112,False,,,Haro 4-494,YSO
712843676,83.7818934649635,-2.81690566869533,3216840761365313024,False,,,,
710319880,83.4391990843829,-6.0738821591018,3017210608430353920,False,,,,
508417663,87.00444595672302,0.575024843345317,3219592083053662720,False,,,,
47491994,81.4021350814732,13.5331828098143,3389400624488881152,True,15.345313146649843,-0.3120525512303787,,
4206238,80.8792100618542,-1.0732499270254,3220462655745525760,False,,,HD 290380,Star
237501418,102.775095858653,4.673558980262532,3129011806900091392,False,,,,
50526734,81.8111863067151,-5.2750535087933095,3209303196839477248,False,,,V* V1157 Ori,OrionV*
219158670,90.41291873561968,-50.7023144855708,5552964630044694528,False,,,CD-50  2031,Star
459989537,81.04665598752929,3.58933337771494,3236174230229658112,False,,,CVSO 662,TTauri*
284158148,82.66102940312109,10.5113927385377,3338281545774694400,False,,,,
247595204,86.38079903910307,16.0992769676939,3348275311901419520,False,,,,
427455297,84.13389214275409,-5.2870901725945405,3017358256533553664,False,,,V* V367 Ori,TTauri*
427396024,83.9445529935887,-5.82397362598649,3017197143710617600,False,,,V* CF Ori,OrionV*
11453143,85.49353567995492,-1.26353068558793,3217442297303885312,False,,,EM* LkHA  290,YSO
319854820,99.585089181428,4.8862515786943,3130910045005716480,False,,,,
427353084,83.62335217061381,-5.79019413395666,3017242051888552960,True,13.274342436185352,0.3722207042445363,V* V935 Ori,OrionV*
200639492,85.8371654375165,9.10196664310874,3336149519712868864,True,8.379705984428304,2.022542084905365,V* V625 Ori,OrionV*
231160666,100.611236482313,8.28485592768546,3134254480200416256,False,,,,
231162331,100.627131092911,9.15728161874764,3326615929266446336,True,9.328324895370436,2.958094079541313,V* PY Mon,OrionV*
229381764,98.611280223563,7.495605612550981,3325923722275779072,True,15.010627809109698,-0.1464850444236888,,
72348711,93.03504906160248,-6.3878179558882495,3019778453414649856,True,8.19862102010664,2.505507483611727,,
36357857,102.120079682144,-2.18849759077492,3106191202548489216,False,,,,
231157740,100.64732443703,7.05079161628147,3133550453462567424,True,14.312059996721237,-0.9752089630582772,,
427506786,94.4891952281336,11.4578451401726,3331594659653790208,True,13.530744182334171,-0.519929289695229,,
36357804,102.117608934968,-2.19434911741022,3106191030749803520,False,,,,
234089891,101.222739,0.620208,0,False,,,,
712875502,83.02720333557909,-1.1835662727174798,3217634162083288064,False,,,,
250546306,94.6333253838486,-1.18564024651168,3118546174190296064,True,12.597123188660262,0.4843725091379476,,
265715861,94.96147397553172,4.630808574839611,3317634809053178368,False,,,,
39346196,88.82808956400551,-3.42266080655248,3024551124152350208,True,15.060496932594596,-1.2253917854415854,,
301782032,104.173613419529,0.5228119499296021,3113730381983467520,False,,,,
235489973,104.211406726604,8.73249451632844,3157461326671443968,False,,,TYC  748-936-1,Star
220317966,100.080978848361,11.621577939121,3351918960294439936,False,,,,
427374497,83.7610942756933,-4.8248260787348,3209575703925864448,True,11.047071104580564,0.7376796100121452,V* V1715 Ori,OrionV*
155254916,102.868203528972,16.0641487970429,3358012037122539008,False,,,,
11286037,84.6626319274455,-2.758949671483089,3216061997894031872,True,14.701846292532007,-0.0089391904776019,2MASS J05383902-0245321,TTauri*
199955590,85.87185907221078,0.083045041645479,3219372249448684032,False,,,V* GT Ori,LongPeriodV*
119067469,100.160509150219,-5.90903346312662,3100544935463379456,True,15.100230621982874,-1.6901392123110066,,
42633876,96.65988022118472,-1.2267170056664198,3118364342454226944,False,,,,
309795707,85.8054165861635,9.27836545550117,3336161549917961728,False,,,,
302762023,82.8532552228947,12.2020585208481,3340973558259384832,True,12.833574821024229,0.4699153145426656,,
88931504,89.432150025146,17.2765777396366,3349812673973068288,False,,,,
50744172,83.0265976811403,-1.1833642119746002,3217634157789742080,False,,,Haro 5-64,TTauri*
274319277,94.07455129719708,9.0277168774085,3328809012586330624,True,7.775694447804971,-0.9961661769992766,V* V1392 Ori,EclBin
11199514,84.5500574410143,-1.25057279704014,3217489335785670144,False,,,,
247632770,86.5890708166197,12.9045348713987,3346469402709157888,False,,,,
336994115,92.44958359498648,16.832944132850002,3349172105368763904,False,,,,
427352575,83.6072315808169,-4.94871884828628,3209549831042934784,False,,,Brun 248,TTauri*
10001388377,100.281418,9.500027,3326686714622245888,False,,,,
206901502,97.1767893616548,9.53591200775736,3327264473625811456,False,,,,
159089190,88.51245801949939,1.67276230264215,3315807764324564480,False,,,HD 288313,OrionV*
247868778,87.7390248108187,12.884434396809098,3346333887902259200,True,13.33839917364192,0.2951201758420249,,
234654901,96.625087170336,3.9079935996489,3125193512253916672,False,,,,
53490398,100.206627947145,-1.29165327795785,3107279684702429184,False,,,,
427455476,84.2361738747332,-5.06454261571189,3017397942031348736,False,,,Brun 1044,Star
264682965,82.28184280548679,3.0601041336571706,3235977967403785216,False,,,2MASS J05290763+0303363,YSO
427334425,83.46396312240459,-4.80614694438504,3209602573241323520,False,,,V* V1904 Ori,OrionV*
302762801,82.95270991056029,13.0970276978958,3341104301359978496,False,,,,
220338535,100.319519979164,9.49785125140622,3326692349620814848,False,,,V* OT Mon,TTauri*
233976258,100.52660567765,4.183053905524701,3130611665038713856,True,14.35200192739892,-0.6766161886689493,,
72833961,85.9858901148985,-2.01554873054121,3216571552813156352,False,,,UCAC4 440-011222,YSO
144616196,84.6539642807041,9.409069774034243,3336397876198303232,False,,,,
220280676,99.9072114278058,9.255117385241858,3326590369917290496,False,,,,
427393633,83.88126762592259,-5.08379329219271,3209530830107709440,False,,,V* V422 Ori,TTauri*
200094034,86.79575421484249,0.320768974353591,3219206188832046080,True,13.12101667856547,0.1038635707676528,EM* LkHA  310,TTauri*
234813343,97.64280918839108,5.8568009162927295,3132004608832238080,False,,,,
234149587,101.43025375318,4.7148812255414105,3129246930591449600,False,,,,
385904248,95.5350129950148,14.684539132358,3368698985203497984,False,,,,
388935622,84.1349259004894,-6.32217265506506,3016976485469132800,True,8.49744067201454,2.6976086899422937,V* BD Ori,OrionV*
50793787,83.3929186677066,-4.73834423794519,3209603947631745024,False,,,V* BS Ori,TTauri*
220338532,100.290017,9.496296,0,False,,,Cl* NGC 2264    FMS  2-1264,Star
302830374,83.0270940531516,12.401227100058598,3340994384557218816,True,8.559604775226187,3.079435676701909,Haro 6-57,OrionV*
291385467,94.3901991638409,11.0687026410132,3331548372790563840,True,13.74929554577284,0.3118764201568924,,
319733011,99.6650915987988,1.60028144381499,3126649987205454848,False,,,,
436103632,83.7553282972764,11.6844013141893,3340699268765992960,False,,,,
427378968,83.8550862827599,-0.7234243112385709,3217769195854887424,False,,,V* V2433 Ori,YSO
232089936,90.5608854645758,4.36699647108632,3318326268724466688,False,,,HD 250733,Star
287757926,84.3467499252052,-6.056533500816621,3016988648816488448,False,,,,
72886381,86.1671305687713,-1.3680758232227002,3218177149027321344,True,14.250878875219524,0.2112086106121147,2MASS J05444010-0122050,YSO
365776913,81.89614751067948,11.432679071294,3339340031874162688,True,13.642017663531927,0.2362755949247329,,
50743512,83.0421027530479,-0.345932767458354,3220755705659482624,False,,,,
25578815,98.665591,-5.8766300000000005,0,False,,,,
158760547,87.3466593433893,2.4742326170702498,3316152602954635776,True,9.48078522656286,1.7591217629024023,UCAC4 463-013213,YSO
50743488,82.9841094845428,-0.316211119738464,3220750929657276928,False,,,,
427373688,83.7325038121727,-5.6906249441649805,3017250263866009088,False,,,V* KP Ori,OrionV*
427396809,83.9515995146632,-5.02468147281116,3209531517302472192,True,12.256212824233186,0.8658322476724416,V* CE Ori,OrionV*
50789430,83.2102393292498,-0.5950682095834671,3220693003430848512,False,,,Kiso A-0903 240,SB*
91862952,88.88042802930929,12.1368876816742,3343038857711963136,False,,,,
435931737,83.4312097987534,10.1698628926398,3338201109627344384,False,,,,
235104565,102.115116161789,11.1055700161796,3350938333360394240,True,14.004214650052475,-0.0609445920931639,,
427393670,83.8411616348047,-5.11717766070923,3209529180840270848,False,,,V* V415 Ori,OrionV*
234155747,101.436672061711,2.52286400937216,3126439220270368256,False,,,,
202013732,101.365715849518,7.43642308005642,3133955726576292864,False,,,,
284283934,86.0374768505599,9.154077491075268,3336109116957457920,True,9.197164406608469,1.8953034038141985,V* QR Ori,OrionV*
308167725,99.6722368088361,13.700621457133696,3355771030563981312,False,,,,
200587752,83.31765563944809,10.4646856187292,3338222618823510016,False,,,UCAC4 503-013163,YSO
11297663,84.94020076588099,-0.5992393061770221,3217728788802595840,False,,,CVSO 173,TTauri*
436103141,83.85055,9.309062,3337886443143570944,False,,,UCAC4 497-013119,**
220339128,100.302400901853,9.87534356153767,3326739800419651072,False,,,V* MM Mon,TTauri*
427378957,83.84883432793691,-0.7177575034629059,3217769264574364160,True,14.25184015755917,0.0918988635307059,2MASS J05352371-0043039,YSO
250445066,94.0534108786036,-1.41905841066017,3118169690238044672,False,,,,
229376226,98.579018098856,6.902505739507903,3132232551336984576,False,,,,
43245303,97.55748816486988,-3.88240586187682,3104973184184083456,True,13.573864068525747,0.3467020487483389,,
365776887,81.91534340441939,11.4058890233023,3339322336609053696,False,,,Haro 6-45,OrionV*
11286100,84.68914109168318,-2.69984206596582,3216109551771920384,False,,,V* V595 Ori,OrionV*
220322990,100.254093073385,9.54568587436606,3326695854314131456,True,9.51920280283487,1.5030917108504032,V* IP Mon,TTauri*
307126805,98.38339055318252,14.5905380558727,3356875142096494592,False,,,HD  46373,Star
457230945,81.77696347529809,1.62349259162584,3222225546546615808,True,12.023193533243232,0.8623302105446434,CVSO 43,TTauri*
200093772,86.69092283169729,0.284035705175416,3219206291911267840,False,,,EM* LkHA  305,TTauri*
264739659,82.4516475956369,2.9131767682430696,3223962504335346688,False,,,IRAS 05271+0252,YSO
11294381,84.89683083863379,-4.6040456784342405,3023445977527933440,False,,,Haro 4-462,SB*
282195957,89.31715035627121,2.48538550277098,3316023307259322368,False,,,L 1622-15,TTauri*
319363819,84.93444137625661,0.626902800599062,3222376282718126080,False,,,,
464839874,82.07437693961698,1.16836676911293,3221984517277139456,True,8.122935612818386,2.009656948915376,2MASS J05281785+0110061,TTauri*
302831466,83.1516408330496,12.438723065292802,3340984488953072128,False,,,Haro 6-67,OrionV*
